"ID"	"Description"	"setSize"	"enrichmentScore"	"NES"	"pvalue"	"p.adjust"	"qvalue"	"rank"	"leading_edge"	"core_enrichment"
"GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE"	"GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE"	"GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE"	424	-0.511513364328586	-1.73375920661263	1e-10	7.7515625e-09	5.74013157894737e-09	2851	"tags=39%, list=20%, signal=32%"	"920/972/652/2690/50507/4986/4616/25/7010/768211/9965/8829/1956/9479/7185/5294/23566/7186/2264/8325/4853/8412/8482/151306/9290/10912/4317/6376/4915/5148/7476/5979/8654/2915/4919/150/220164/3356/79930/1813/9258/152110/22943/10174/7066/23542/7805/858/9365/116/6367/6369/2246/3672/113277/9770/27035/284/155/56034/255324/134/8844/6349/409/5795/5156/120892/344558/6368/3123/5345/10979/59/2247/11184/6358/255743/6278/3552/2322/939/4254/2149/408/1906/9464/10344/1236/7043/7124/146433/7042/10125/85458/64127/2861/55816/79444/54209/7057/1000/148252/146850/6504/2621/50937/23533/6364/10333/5159/10457/4914/1436/6688/6351/115352/10371/6352/114897/5008/2260/55504/10913/1880/5788/5322/26191/5027/2213/3690/9046/84868/3589/2358/4921/6348/1230/653361/6354/152007/6347/348/728/3383/9590/3553/3084/3479/3082/353514/6363/6355/6357/388121/8877/3624/5031/6356/3569/4920/6366/8685/6362/1116"
"GOBP_REGULATION_OF_CELL_CELL_ADHESION"	"GOBP_REGULATION_OF_CELL_CELL_ADHESION"	"GOBP_REGULATION_OF_CELL_CELL_ADHESION"	434	-0.509060124801866	-1.72488101125431	1e-10	7.7515625e-09	5.74013157894737e-09	3087	"tags=41%, list=21%, signal=33%"	"84959/2811/387597/26154/9314/53833/22914/3135/84034/335/920/972/652/100/2113/654/25/3108/5962/170692/6541/10164/3958/10077/3170/912/9370/1604/3718/135/441478/6376/5105/7480/3549/7409/8654/6403/5588/8744/3572/2049/4067/9308/55423/7805/10019/51176/11151/7535/23308/2534/56253/3932/64926/3111/3127/30009/5329/3037/56477/3620/10272/3123/79626/5345/3120/2615/3458/7070/10673/916/11314/3956/5592/10875/140885/259307/6693/3113/266727/2529/3552/939/729230/4254/50943/921/923/3119/8651/3122/10326/2526/84695/1236/7124/3561/10125/1041/339390/2650/64127/3115/940/10859/83706/146850/54900/6504/3109/10148/54440/201633/864/942/10630/114548/1511/7412/3594/199/10457/6688/399/3676/1840/1960/6352/114897/3112/91663/6387/5788/7292/5322/8876/26191/2213/301/6401/84868/970/29851/8013/3118/941/857/1493/3689/5270/11117/79679/3071/3117/6347/3902/26279/3586/29126/1378/11326/2736/3553/30835/3479/6363/10288/3575/3559/8728/10563/80380/11006/3569/6366/1803"
"GOBP_REGULATION_OF_HEMOPOIESIS"	"GOBP_REGULATION_OF_HEMOPOIESIS"	"GOBP_REGULATION_OF_HEMOPOIESIS"	353	-0.508780009179335	-1.71223422713389	1e-10	7.7515625e-09	5.74013157894737e-09	3169	"tags=39%, list=22%, signal=31%"	"4352/10892/54542/85477/114770/169200/84959/28514/6932/4208/3135/257101/9398/2175/920/972/10234/652/100/2113/5457/25/3204/3601/3958/9370/22806/3718/7071/441478/4853/9290/5105/7480/3549/814/4602/140685/639/8744/4067/3059/9308/7066/51176/7535/246778/1435/9770/56253/6935/1021/3111/30009/29909/10272/914/1441/50604/3123/4739/3458/3956/9935/10875/259307/939/729230/53342/4254/50943/8651/3122/84695/4982/7124/146433/3561/10125/339390/2124/54209/940/10859/146850/2621/54440/864/942/114548/3594/7305/6688/399/115352/1840/1960/558/3205/150372/5788/7292/9760/8876/2213/301/4015/6422/28959/3662/6348/941/1230/56833/8111/1493/695/3071/714/11025/3902/3586/2200/1378/4057/2736/6363/10288/3575/3624/56603/3559/7130/1440/11006/5764/4920"
"GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE"	"GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE"	"GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE"	380	-0.502471123210058	-1.69568610320445	1e-10	7.7515625e-09	5.74013157894737e-09	2973	"tags=34%, list=20%, signal=28%"	"4208/22914/3135/84034/10133/5817/3805/2113/5063/400709/84166/3823/10622/3822/912/5294/64135/91662/5179/4317/6376/9865/7409/54941/171389/9173/8807/9258/58484/9180/3572/89870/23547/4067/2865/56670/51704/185/4023/259197/6622/6279/6369/2534/56253/183/2099/11027/9971/2219/409/3620/120892/7096/2867/3458/117854/11314/3956/149628/388125/4049/51296/23643/4818/729230/7128/2922/91543/26228/10666/81793/4210/1236/51284/7124/3824/145741/79931/10125/2672/64127/54209/940/3957/114836/440823/26471/64581/4332/114548/10333/241/7305/6688/115352/6352/5008/7292/81030/5322/26191/26253/51435/330/84868/2358/146722/3662/6348/857/3055/695/118788/929/2209/11117/5733/3902/81035/4057/7941/3553/51311/353514/5650/115362/25818/4321/3569/2069"
"GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS"	"GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS"	"GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS"	400	-0.493296667925788	-1.66856031214054	1.0514228891573e-10	8.02478300478365e-09	5.94245487151252e-09	2921	"tags=30%, list=20%, signal=25%"	"3135/84034/10133/5817/197358/3805/654/5063/400709/84166/3823/10622/10077/3822/54765/912/1604/64135/29800/6376/710/9865/7409/54941/5654/171389/8807/1813/9258/58484/89870/23547/4067/259197/246778/2534/56253/2099/11027/9971/2219/409/7096/2867/3123/117854/23208/11314/149628/10875/259307/51296/23643/7128/50943/91543/25939/10666/81793/4210/51284/7124/3824/79931/6372/10125/4277/2672/64127/54209/114836/440823/10859/146850/64581/9450/4332/114548/10333/51191/3594/7305/6688/115352/6352/81030/5322/5272/26191/2213/26253/51435/330/84868/2358/146722/3662/2627/653361/857/56833/3055/695/118788/929/11117/4064/3902/348/81035/29126/1378/4057/11326/3553/51311/5650/115362/25818/4321/2069"
"GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY"	"GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY"	"GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY"	163	-0.587645836597663	-1.91540124817923	2.57717522377057e-10	1.90826362464564e-08	1.41309372049635e-08	1974	"tags=34%, list=14%, signal=30%"	"50852/4067/7805/7535/84106/23308/53347/2534/3932/915/387357/5293/5795/917/84174/3123/23228/974/7070/916/11314/2633/640/925/3702/50943/3119/26228/919/10666/7462/1236/4773/3937/3115/4068/940/54900/4332/89857/115352/150372/5788/5142/931/26191/2213/1493/695/933/79679/3071/973/930/952/11006"
"GOBP_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE"	"GOBP_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE"	"GOBP_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE"	172	-0.583525927416171	-1.90816422353467	2.56376640366771e-10	1.90826362464564e-08	1.41309372049635e-08	3248	"tags=51%, list=22%, signal=40%"	"51010/10459/10892/54542/4436/114770/28514/5971/55183/26022/257101/79915/972/100/25/202309/3958/3822/3718/2956/1235/9156/4853/5105/8809/4602/201294/3936/23529/911/3570/4242/51176/11151/246778/338339/9452/1015/30009/6095/3123/6556/23228/3458/3956/10875/6693/8320/4818/50943/4063/3122/3683/84695/940/114836/10859/3109/942/5450/114548/51744/9466/3594/6688/54518/55619/1880/139818/5788/7292/2213/301/26253/84868/3662/2207/941/3071/4064/3586/1378/3383/2214/930/3394/6363/3569"
"GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS"	"GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS"	"GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS"	110	-0.633892874836128	-2.0062955982491	2.7398909511326e-10	1.99891161890718e-08	1.4802197243735e-08	1299	"tags=38%, list=9%, signal=35%"	"4739/6278/729230/5919/26228/1906/1236/146433/64127/7057/6504/2621/199/1436/6688/6351/6352/1240/6387/2358/4354/6348/1230/56833/6354/7060/11240/3071/6347/719/728/7941/6363/3627/9353/7130/10563/3569/5764/6366/1803/26585"
"GOBP_INTERLEUKIN_8_PRODUCTION"	"GOBP_INTERLEUKIN_8_PRODUCTION"	"GOBP_INTERLEUKIN_8_PRODUCTION"	70	-0.695935413563916	-2.10095821796859	3.22120762528249e-10	2.31600159840963e-08	1.71502892635177e-08	1526	"tags=39%, list=10%, signal=35%"	"11027/2219/914/7096/2867/53342/84632/2149/408/51284/7124/64127/64581/945/2152/51744/10333/5788/26191/301/929/284297/3586/3553/51311/3569/1116"
"GOBP_LYMPHOCYTE_MIGRATION"	"GOBP_LYMPHOCYTE_MIGRATION"	"GOBP_LYMPHOCYTE_MIGRATION"	105	-0.6540470116232	-2.05888215799355	3.47700689532257e-10	2.46420445824218e-08	1.82477504731966e-08	2961	"tags=59%, list=20%, signal=47%"	"22914/1901/58191/4267/25/5294/1235/347/6376/131450/80270/5979/58494/124976/11151/7535/6367/6369/56253/4478/30009/5293/6349/4345/6368/4739/6358/6693/6278/2529/729230/9023/1893/3683/10344/2526/1236/2621/6364/9466/199/6351/3676/6352/1880/6387/3690/6348/6354/6288/11240/6347/64005/6363/6373/6355/6357/3627/6356/10563/6366/6362"
"GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY"	"GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY"	"GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY"	220	-0.557441349349142	-1.84125648563823	3.74755657158521e-10	2.61853917628651e-08	1.93906188804038e-08	3493	"tags=50%, list=24%, signal=39%"	"6891/3107/3593/353376/3592/3106/51010/10459/3821/10892/4436/117157/722/55183/53833/22914/3135/80329/79915/5817/3805/3823/913/3822/912/1604/3718/7186/1379/79987/2294/7409/10865/8809/814/201294/909/23529/8807/911/4067/9846/910/259197/154064/84106/56253/30009/409/3554/3123/57126/11314/7454/725/2208/259307/4049/2529/729230/50943/91543/26228/3122/6812/10666/7133/7124/3824/6372/10125/4277/339390/64127/54209/940/114836/10859/146850/6504/1776/64581/3598/54440/114548/9466/3594/7305/6688/5788/7292/5272/5027/2213/84868/695/8832/3689/3162/2209/3071/3902/3684/3586/1378/3383/3553/3575/1380/11006/3569"
"GOBP_LYMPHOCYTE_CHEMOTAXIS"	"GOBP_LYMPHOCYTE_CHEMOTAXIS"	"GOBP_LYMPHOCYTE_CHEMOTAXIS"	54	-0.733474120034393	-2.15386704901927	3.9466436013195e-10	2.71934707029806e-08	2.01371142815863e-08	1709	"tags=56%, list=12%, signal=49%"	"6367/6369/5293/6349/6368/4739/6358/6278/729230/9023/10344/2621/6364/6351/6352/1880/6348/6354/6288/11240/6347/6363/6373/6355/6357/3627/6356/10563/6366/6362"
"GOBP_INTERLEUKIN_6_PRODUCTION"	"GOBP_INTERLEUKIN_6_PRODUCTION"	"GOBP_INTERLEUKIN_6_PRODUCTION"	133	-0.608699979813949	-1.95184155100208	5.11027175176647e-10	3.47288467952239e-08	2.57171570492646e-08	2354	"tags=41%, list=16%, signal=35%"	"91662/4317/6376/131450/10865/3570/3670/4023/113277/11027/9971/409/5452/4345/7096/3458/23208/140885/3552/53342/7128/50943/84632/2149/408/51284/7124/64127/54209/6504/2621/64581/5450/9466/10333/199/7305/7292/26191/5027/10417/84868/695/8832/3071/3586/3553/51311/3082/353514/10288/7291/11006/3569/2069"
"GOBP_B_CELL_MEDIATED_IMMUNITY"	"GOBP_B_CELL_MEDIATED_IMMUNITY"	"GOBP_B_CELL_MEDIATED_IMMUNITY"	127	-0.613123261581818	-1.95711044893588	5.24506290971236e-10	3.51631852636257e-08	2.60387902630102e-08	3248	"tags=57%, list=22%, signal=44%"	"51010/10459/4352/4436/729/722/55183/3135/79915/972/3108/202309/1604/2956/1235/9156/1379/79987/710/727/23529/3426/3111/3127/30009/84174/3123/3120/725/2208/717/3113/4049/939/50943/3119/3122/10666/7124/730/64127/3115/54209/940/3560/3109/3598/9466/720/3112/5788/7292/2213/970/715/3118/2207/695/2209/712/714/3117/3586/713/1378/2214/930/51311/50615/1439/1380/716"
"GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION"	"GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION"	"GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION"	241	-0.537231158115183	-1.7843483429224	5.53237915194392e-10	3.6594843963725e-08	2.70989519161885e-08	2550	"tags=38%, list=17%, signal=32%"	"9370/3718/2841/347/91662/4317/6376/131450/54941/5443/171389/9173/23547/9308/7805/51176/284/113/9971/30009/409/3620/4345/3123/6556/9455/50856/2615/3458/23208/2633/199713/140885/225/7128/54/50943/408/4210/2048/1236/7043/7124/7042/64127/54209/7057/10859/7481/6504/2621/945/5552/201633/114548/9466/10333/89795/10457/7305/7850/558/1240/5788/7292/26191/2213/301/84868/2627/695/8832/3162/284297/3071/3902/3586/29126/1378/9734/4057/11326/51311/3479/3082/353514/3624/7291/2335/80380/11006/3569"
"GOBP_ERK1_AND_ERK2_CASCADE"	"GOBP_ERK1_AND_ERK2_CASCADE"	"GOBP_ERK1_AND_ERK2_CASCADE"	284	-0.518292435218663	-1.73417282776093	8.77530345720513e-10	5.72819479620982e-08	4.24180180964625e-08	2885	"tags=41%, list=20%, signal=33%"	"335/920/972/652/50507/78986/467/25/7010/9965/8829/1956/65266/9370/2264/4853/8482/151306/9290/91662/6376/4915/5021/4919/65268/3356/171389/1813/9258/4067/152110/7066/116/6367/6369/2246/284/374403/183/56034/338761/81610/6349/409/6098/5156/6662/2192/6368/3123/5345/10979/59/2247/55885/2633/140885/6358/255743/6278/3552/2149/408/1906/9464/10344/2048/1236/7124/10125/64127/1601/54209/6504/2621/6364/5159/10457/4914/1436/6351/6352/1880/5788/5322/26191/3690/84868/2358/4921/6348/1230/6354/152007/11117/6347/348/728/3383/9590/3553/3084/3479/6363/6355/6357/388121/3624/5031/6356/2335/4920/6366/8685/6362/1116"
"GOBP_CELL_KILLING"	"GOBP_CELL_KILLING"	"GOBP_CELL_KILLING"	156	-0.58631322005542	-1.89944693174942	9.30317291828385e-10	5.99390140878003e-08	4.43856096853187e-08	3493	"tags=53%, list=24%, signal=41%"	"6891/3107/3593/3853/3592/5873/3106/6283/3821/57817/22914/3135/80329/5817/3805/3823/913/3822/912/1604/1379/7409/57823/201294/909/127544/171389/8807/911/11151/910/259197/154064/56253/54210/3004/409/914/3123/3458/2208/1113/4818/26228/3122/84659/10666/10578/3824/7042/6372/10125/4277/4068/114836/10859/146850/1776/64581/1511/5551/3594/7305/6688/5788/5272/5027/2213/84868/3589/2209/3071/3902/3684/3586/3002/1378/4057/3383/2214/4069/3575/6357"
"GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS"	"GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS"	"GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS"	281	-0.517429602284919	-1.73018129100694	9.57067840633448e-10	6.08719686843915e-08	4.5076474545354e-08	2961	"tags=32%, list=20%, signal=26%"	"22914/3135/84034/5817/3805/654/5063/400709/84166/3823/10622/3822/912/64135/9865/7409/54941/171389/8807/9258/58484/89870/23547/4067/259197/2534/56253/2099/11027/9971/2219/409/7096/2867/3123/117854/11314/149628/51296/23643/7128/91543/10666/81793/4210/51284/7124/3824/79931/10125/2672/64127/54209/114836/440823/64581/9450/4332/114548/10333/7305/6688/115352/6352/81030/5322/26191/26253/51435/330/84868/2358/146722/3662/857/3055/695/118788/929/11117/4064/3902/81035/29126/4057/51311/5650/115362/25818/4321/2069"
"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY"	"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY"	"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY"	129	-0.607258722391277	-1.94222487530233	9.79304043592024e-10	6.14978146868358e-08	4.55399215474505e-08	3493	"tags=56%, list=24%, signal=43%"	"6891/3107/3593/353376/3592/3106/51010/10459/10892/4436/117157/55183/22914/3135/80329/79915/5817/3805/3823/913/3822/912/1604/7186/7409/10865/8809/814/909/23529/8807/911/910/259197/154064/56253/30009/3554/3123/57126/2208/4049/50943/91543/26228/3122/10666/7124/3824/10125/4277/64127/54209/940/114836/6504/64581/54440/114548/3594/7305/6688/5788/7292/5027/695/3689/2209/3902/3684/3553/3569"
"GOBP_RESPONSE_TO_TYPE_II_INTERFERON"	"GOBP_RESPONSE_TO_TYPE_II_INTERFERON"	"GOBP_RESPONSE_TO_TYPE_II_INTERFERON"	124	-0.606562590927734	-1.93496982554227	3.48933996142265e-09	2.16382694357722e-07	1.60234164017961e-07	1743	"tags=35%, list=12%, signal=31%"	"6622/6367/6369/356/2934/6349/6368/6556/3458/2633/7454/140885/6358/163351/3113/10410/4261/6812/1906/4210/10344/7431/7124/8519/6364/3594/199/6351/6352/10537/6348/3055/6354/6347/3394/6363/6355/115362/4360/6357/6356/6366/6362"
"GOBP_POSITIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION"	"GOBP_POSITIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION"	"GOBP_POSITIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION"	70	-0.680241591294783	-2.05358016502712	3.78617331491806e-09	2.31891429818624e-07	1.71718581794205e-07	1814	"tags=49%, list=12%, signal=43%"	"3670/246778/8140/56253/3554/914/6556/916/3113/4049/729230/10666/51284/7124/10125/3115/114836/10859/6504/64581/10148/54440/51744/9466/3594/5142/7292/26191/84868/929/3553/51311/3394/3595"
"GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE"	"GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE"	"GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE"	184	-0.554150943852949	-1.81808356538252	4.09117368974547e-09	2.47516008229601e-07	1.83288782762666e-07	3515	"tags=53%, list=24%, signal=41%"	"3142/6891/3107/3593/3592/3106/3717/51010/10459/3821/10892/54542/4436/722/55183/53833/4208/3135/80329/79915/920/5817/100/913/912/1604/3718/7186/1379/79987/10865/8809/909/5585/23529/9173/5588/911/3572/910/154064/246778/113/30009/3554/3123/6556/10673/7454/725/2208/259307/4049/2529/729230/7128/50943/91543/3122/10666/7133/2048/84695/7124/3824/4277/339390/64127/54209/940/10859/6504/64581/54440/114548/9466/3594/5788/7292/64092/5027/2213/301/84868/941/695/2209/3071/3586/29126/1378/3553/6363/3575/1380/11006/3569"
"GOBP_T_CELL_PROLIFERATION"	"GOBP_T_CELL_PROLIFERATION"	"GOBP_T_CELL_PROLIFERATION"	193	-0.551066332647337	-1.81332194577022	4.5474207873451e-09	2.7180427139782e-07	2.01274553555287e-07	2735	"tags=43%, list=19%, signal=35%"	"25/6541/9047/3958/10077/9479/912/1604/5294/3718/3549/8654/5588/8744/3572/11151/7535/246778/23308/2534/56253/4478/64926/3620/3123/6556/2615/10673/7293/916/259307/6693/3113/3552/729230/4254/50943/923/7133/10125/339390/3115/940/10859/6504/3109/944/10148/54440/942/7412/3594/199/10457/6352/3604/5788/7292/5322/26191/5027/301/84868/970/941/1493/79679/3071/1794/26279/3586/29126/1378/11326/3553/30835/3479/6363/10288/3559/80380/11006/3569"
"GOBP_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON"	"GOBP_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON"	"GOBP_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON"	103	-0.629655244522672	-1.97990912815774	4.77923074071301e-09	2.82259091722348e-07	2.09016482269278e-07	1709	"tags=35%, list=12%, signal=31%"	"6367/6369/356/2934/6349/6368/3458/2633/7454/140885/6358/163351/3113/6812/1906/10344/7431/7124/6364/3594/199/6351/6352/6348/3055/6354/6347/3394/6363/6355/115362/4360/6357/6356/6366/6362"
"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS"	"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS"	"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS"	349	-0.492591548988142	-1.65716107381478	5.33369304494755e-09	3.11299425835115e-07	2.30521222623739e-07	3428	"tags=40%, list=23%, signal=32%"	"6585/84243/3593/7349/3106/8870/11274/79102/2/6091/3821/57817/84959/2811/9314/284207/53833/4681/22914/3135/335/197358/1843/100/3805/7010/8829/170692/84166/80031/9370/3848/2841/64116/135/5169/1269/23621/8482/91662/6376/710/2294/131450/54941/5654/727/171389/54437/1813/9258/9021/7473/23547/4067/10769/3670/10019/5627/2534/6696/11027/9971/134/409/6095/5329/5156/4345/3123/79626/5345/6480/2247/23208/5592/10875/140885/7128/54/223117/50943/146760/26228/25939/1906/7133/4210/7124/3824/4907/4277/64127/5328/54209/7057/10859/116379/114548/64838/199/10371/114897/8530/5176/5788/5272/26191/2213/84868/2358/89790/56833/3055/5055/145581/5270/6288/11240/1365/6347/3586/348/11202/1378/4057/11326/135228/7448/5740/3479/3082/313/9353/3559/7130/10563/4321/1803/2191/26585"
"GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY"	"GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY"	"GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY"	162	-0.569352647934833	-1.85650201566445	6.27176194304264e-09	3.61793151156216e-07	2.67912474678321e-07	3493	"tags=54%, list=24%, signal=42%"	"6891/3107/3593/3592/3106/51010/10459/3821/10892/4436/117157/722/55183/53833/22914/3135/80329/79915/5817/3805/3823/913/3822/912/1604/7186/1379/79987/7409/10865/8809/909/23529/8807/911/910/259197/154064/56253/30009/409/3554/3123/7454/725/2208/259307/4049/2529/729230/50943/91543/3122/10666/7133/7124/3824/10125/4277/339390/64127/54209/940/114836/10859/146850/6504/54440/114548/9466/3594/5788/7292/5272/5027/2213/84868/695/2209/3071/3902/3586/1378/3553/3575/1380/11006/3569"
"GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION"	"GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION"	"GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION"	97	-0.630602297233237	-1.97725201652766	7.03472028827692e-09	4.01140774139561e-07	2.97049894810483e-07	1814	"tags=37%, list=12%, signal=33%"	"3670/4023/113277/11027/5795/120892/914/7096/3458/6693/23643/3552/729230/2048/10125/64127/7057/64581/54440/942/7305/5788/943/10417/84868/6348/695/8832/929/1536/9590/2214/353514/6363/7291/3569"
"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION"	"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION"	"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION"	147	-0.575083572308302	-1.8546605859994	9.96129136056741e-09	5.61567800451988e-07	4.15848168042826e-07	2039	"tags=48%, list=14%, signal=42%"	"79915/972/100/596/8660/6541/912/1604/3718/5618/23529/5588/8744/3572/4067/11151/7535/1435/23308/64926/6480/10673/7293/916/3113/3552/729230/4254/50943/923/2048/4773/146433/3115/940/6504/3109/10148/54440/942/1437/7412/3594/199/1436/115352/6352/1880/5788/7292/26191/301/84868/970/941/695/79679/3071/1438/29126/2214/3553/30835/3479/1439/6363/10288/952/3559/80380/3569"
"GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE"	"GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE"	"GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE"	162	-0.56576175419758	-1.84479310118863	1.08528520581422e-08	6.04955045622957e-07	4.47976980282863e-07	3248	"tags=46%, list=22%, signal=36%"	"51010/10459/10892/5553/4436/55183/3135/5950/79915/335/972/3805/1604/3718/7186/8482/9865/10865/8809/814/5585/23529/2865/51704/7805/8140/284/30009/3554/2867/7293/117854/729230/54/50943/91543/10666/7133/2048/7043/51284/7124/7042/64127/940/10859/6504/64581/3598/54440/942/114548/51744/9466/115352/558/5788/7292/26191/5027/2213/10417/8013/695/933/3162/3586/1378/3553/5650/7291/25818/11006/3569"
"GOBP_REGULATION_OF_PHAGOCYTOSIS"	"GOBP_REGULATION_OF_PHAGOCYTOSIS"	"GOBP_REGULATION_OF_PHAGOCYTOSIS"	88	-0.64668735152199	-1.99669637841518	1.13909175020349e-08	6.27892685862171e-07	4.64962597451485e-07	2122	"tags=47%, list=15%, signal=40%"	"7275/9066/8291/55423/2219/5795/6556/11031/3458/23208/11314/140885/717/5199/26228/10326/7124/3561/64127/54209/3560/2621/5806/64581/720/5788/5322/2213/2358/146722/10562/2207/7052/3055/695/2209/3071/6347/1794/3553/8877"
"GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSPORT"	"GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSPORT"	"GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSPORT"	482	-0.460862169657916	-1.56688416301325	1.41482152829637e-08	7.7131094526135e-07	5.71165660353305e-07	3143	"tags=36%, list=22%, signal=29%"	"3745/246329/30818/84959/486/5025/79041/2905/2859/55151/157753/7533/26251/477/6781/920/89822/1193/4986/342667/596/79570/64805/25/65267/6328/6329/3788/3958/5348/8614/65266/9002/5294/7225/3718/144453/135/9022/117531/6376/3781/7220/2915/7852/65268/3762/150/5318/3356/1813/219527/55800/777/6334/4067/8514/775/56704/7439/623/6536/2259/11151/6332/28954/6622/2040/56660/5174/6327/88/2534/27035/9495/6324/7222/183/11027/3738/134/5026/409/610/10060/81832/3742/170850/1080/53405/9455/1482/128414/3458/7070/3764/187/9472/2316/729230/2922/3753/6546/2149/1906/23416/3755/57158/1318/23704/2048/23072/6769/1756/3777/3768/51393/54209/10859/945/5649/2273/3779/3778/2847/5354/5159/1909/6351/115352/781/6352/6387/5142/4638/931/3757/126306/5027/3690/274/56659/25932/845/56479/6348/1230/857/2669/815/8832/5270/1272/255738/27092/6347/6236/51083/5023/1536/5999/5350/930/353514/4129/6373/10288/53826/4283/3627/5031/7291/287/4318"
"GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT"	"GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT"	"GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT"	215	-0.536377881506896	-1.77049659985961	1.45404142692471e-08	7.84076034671029e-07	5.80618372993962e-07	3087	"tags=41%, list=21%, signal=33%"	"246329/84959/5025/79041/2859/55151/477/6781/920/1193/342667/596/25/65267/3958/8614/9002/5294/7225/3718/135/117531/6376/7220/7852/150/4067/775/56704/7439/623/11151/28954/6622/2534/9495/7222/183/11027/5026/409/9455/7070/187/9472/3753/6546/2149/57158/6769/1756/51393/10859/945/2847/5354/5159/6351/115352/781/6352/6387/5142/4638/931/126306/5027/3690/274/845/6348/1230/857/2669/815/8832/6347/6236/5023/5999/5350/930/353514/6373/10288/4283/3627/5031/287"
